state_name,state,congress,s_upper,s_lower,election_name,race_type,margins,vp,voter_power,D_running,D_running_2,R_running,R_running_2,R_running_3,D_link,D_link_2,R_link,R_link_2,R_link_3
Minnesota,27,nan,nan,48B,State House District 48B,State Leg (Lower),5.358546598,0.2891084693,82.0,Lucille Rehm (incumbent),,Caleb Steffenhagen,,,https://www.lucyrehm.com/,,https://calebformn.com/,,
Minnesota,27,nan,nan,49A,State House District 49A,State Leg (Lower),23.90365131,0.04667599656,13.0,,,,,,,,,,
Minnesota,27,nan,nan,49B,State House District 49B,State Leg (Lower),17.6933562,0.08605067857,24.0,,,,,,,,,,
Minnesota,27,nan,nan,50A,State House District 50A,State Leg (Lower),31.43470164,0.02441733817,7.0,,,,,,,,,,
Minnesota,27,nan,nan,50B,State House District 50B,State Leg (Lower),23.58383256,0.04808918739,14.0,,,,,,,,,,
Minnesota,27,nan,nan,51A,State House District 51A,State Leg (Lower),45.82963413,0.009063743401,3.0,,,,,,,,,,
Minnesota,27,nan,nan,51B,State House District 51B,State Leg (Lower),27.05888059,0.03513566835,10.0,,,,,,,,,,
Minnesota,27,nan,nan,52A,State House District 52A,State Leg (Lower),22.87315105,0.05141968994,15.0,,,,,,,,,,
Minnesota,27,nan,nan,52B,State House District 52B,State Leg (Lower),23.26640205,0.04954349296,14.0,,,,,,,,,,
Minnesota,27,nan,nan,53A,State House District 53A,State Leg (Lower),17.03561954,0.09213478997,26.0,,,,,,,,,,
Minnesota,27,nan,nan,53B,State House District 53B,State Leg (Lower),15.61892417,0.1069049333,30.0,,,,,,,,,,
Minnesota,27,nan,nan,54A,State House District 54A,State Leg (Lower),5.045250095,0.2954006847,84.0,Brad Tabke (incumbent),,Aaron Paul,,,https://tabkeformn.com/,,https://aaronpaulmn.com/,,
Minnesota,27,nan,nan,54B,State House District 54B,State Leg (Lower),-13.24844216,0.1374194721,39.0,,,,,,,,,,
Minnesota,27,nan,nan,55A,State House District 55A,State Leg (Lower),8.257181686,0.227697295,64.0,Jessica Hanson (incumbent),,Gabriela Kroetch,,,https://www.jesshansonforhouse.com/,,https://gabrielaformn.com/,,
Minnesota,27,nan,nan,55B,State House District 55B,State Leg (Lower),17.98386698,0.08350744346,24.0,,,,,,,,,,
Minnesota,27,nan,nan,56A,State House District 56A,State Leg (Lower),18.14118085,0.08216566039,23.0,,,,,,,,,,
Minnesota,27,nan,nan,56B,State House District 56B,State Leg (Lower),10.55969829,0.1818853866,51.0,,,,,,,,,,
Minnesota,27,nan,nan,57A,State House District 57A,State Leg (Lower),-16.43153906,0.09814303494,28.0,,,,,,,,,,
Minnesota,27,nan,nan,57B,State House District 57B,State Leg (Lower),-2.376980817,0.3390836188,96.0,Brian Cohn,,Jeff Witte (incumbent),,,https://briancohn4mn.com/,,https://witteforhouse.com/,,
Minnesota,27,nan,nan,58A,State House District 58A,State Leg (Lower),10.0,0.1924500897,54.0,Kristi Pursell (incumbent),,Rita Hillmann Olson,,,https://www.kristipursell.com/,,https://www.ritamn.com/,,
Minnesota,27,nan,nan,58B,State House District 58B,State Leg (Lower),-13.68288238,0.1312384801,37.0,,,,,,,,,,
Minnesota,27,nan,nan,59A,State House District 59A,State Leg (Lower),64.02185224,0.003547966486,1.0,,,,,,,,,,
Minnesota,27,nan,nan,59B,State House District 59B,State Leg (Lower),68.37058982,0.002938325265,1.0,,,,,,,,,,
Minnesota,27,nan,nan,60A,State House District 60A,State Leg (Lower),67.96302465,0.002989291714,1.0,,,,,,,,,,
Minnesota,27,nan,nan,60B,State House District 60B,State Leg (Lower),70.96142549,0.002639731648,1.0,,,,,,,,,,
Minnesota,27,nan,nan,61A,State House District 61A,State Leg (Lower),69.67725689,0.002782457588,1.0,,,,,,,,,,
Minnesota,27,nan,nan,61B,State House District 61B,State Leg (Lower),72.01834862,0.002529430584,1.0,,,,,,,,,,
Minnesota,27,nan,nan,62A,State House District 62A,State Leg (Lower),80.58268055,0.001826053263,1.0,,,,,,,,,,
Minnesota,27,nan,nan,62B,State House District 62B,State Leg (Lower),79.62992003,0.001890346116,1.0,,,,,,,,,,
Minnesota,27,nan,nan,63A,State House District 63A,State Leg (Lower),76.13131153,0.002153823477,1.0,,,,,,,,,,
Minnesota,27,nan,nan,63B,State House District 63B,State Leg (Lower),67.53004005,0.003044722044,1.0,,,,,,,,,,
Minnesota,27,nan,nan,64A,State House District 64A,State Leg (Lower),65.87139013,0.003270046887,1.0,,,,,,,,,,
Minnesota,27,nan,nan,64B,State House District 64B,State Leg (Lower),58.51385886,0.004583959625,1.0,,,,,,,,,,
Minnesota,27,nan,nan,65A,State House District 65A,State Leg (Lower),65.87137621,0.003270048868,1.0,,,,,,,,,,
Minnesota,27,nan,nan,65B,State House District 65B,State Leg (Lower),52.6326541,0.006177635439,2.0,,,,,,,,,,
Minnesota,27,nan,nan,66A,State House District 66A,State Leg (Lower),62.07061901,0.003875907381,1.0,,,,,,,,,,
Minnesota,27,nan,nan,66B,State House District 66B,State Leg (Lower),57.70997375,0.004767125111,1.0,,,,,,,,,,
Minnesota,27,nan,nan,67A,State House District 67A,State Leg (Lower),47.98167986,0.007989252355,2.0,,,,,,,,,,
Minnesota,27,nan,nan,67B,State House District 67B,State Leg (Lower),49.06420765,0.007511287313,2.0,,,,,,,,,,
Nevada,32,nan,nan,001,State House District 1,State Leg (Lower),13.66756514,0.1314517482,38.0,,,,,,,,,,
Nevada,32,nan,nan,002,State House District 2,State Leg (Lower),-1.891457535,0.3442745963,100.0,Ron Nelsen,,Heidi Kasama (incumbent),,,https://www.voteronnelsen.com/,,https://www.heidikasama.com/,,
Nevada,32,nan,nan,003,State House District 3,State Leg (Lower),15.74272719,0.1055176699,31.0,,,,,,,,,,
Nevada,32,nan,nan,004,State House District 4,State Leg (Lower),-2.996380212,0.3310154232,96.0,Ryan Hampton,,Lisa Cole,,,https://www.ryanfornevada.com/,,https://www.lisacolefornevada.com/,,
Nevada,32,nan,nan,005,State House District 5,State Leg (Lower),11.62439725,0.1629996333,47.0,,,,,,,,,,
Nevada,32,nan,nan,006,State House District 6,State Leg (Lower),69.14934813,0.00284408447,1.0,,,,,,,,,,
Nevada,32,nan,nan,007,State House District 7,State Leg (Lower),37.08374921,0.0159953815,5.0,,,,,,,,,,
Nevada,32,nan,nan,008,State House District 8,State Leg (Lower),16.84668394,0.09396945676,27.0,,,,,,,,,,
Nevada,32,nan,nan,009,State House District 9,State Leg (Lower),11.22659299,0.1698638197,49.0,,,,,,,,,,
Nevada,32,nan,nan,010,State House District 10,State Leg (Lower),21.47169273,0.05883892216,17.0,,,,,,,,,,
Nevada,32,nan,nan,011,State House District 11,State Leg (Lower),54.64140497,0.005561553702,2.0,,,,,,,,,,
Nevada,32,nan,nan,012,State House District 12,State Leg (Lower),14.11622175,0.1253440451,36.0,,,,,,,,,,
Nevada,32,nan,nan,013,State House District 13,State Leg (Lower),-7.197523725,0.2502679079,73.0,Daniel Andrews,,Brian Hibbetts (incumbent),,,https://andrews4nevada.com/,,https://www.brianhibbetts.com/,,
Nevada,32,nan,nan,014,State House District 14,State Leg (Lower),39.17919351,0.01383717156,4.0,,,,,,,,,,
Nevada,32,nan,nan,015,State House District 15,State Leg (Lower),32.96067342,0.02167369305,6.0,,,,,,,,,,
Nevada,32,nan,nan,016,State House District 16,State Leg (Lower),15.75917932,0.1053347627,31.0,,,,,,,,,,
Nevada,32,nan,nan,017,State House District 17,State Leg (Lower),35.78089827,0.01755850007,5.0,,,,,,,,,,
Nevada,32,nan,nan,018,State House District 18,State Leg (Lower),26.13811458,0.03809874297,11.0,,,,,,,,,,
Nevada,32,nan,nan,019,State House District 19,State Leg (Lower),-27.87722193,0.03273897995,10.0,,,,,,,,,,
Nevada,32,nan,nan,020,State House District 20,State Leg (Lower),23.69492954,0.04759246315,14.0,,,,,,,,,,
Nevada,32,nan,nan,021,State House District 21,State Leg (Lower),6.65802269,0.2618404654,76.0,Elaine Marzola (incumbent),,April Arndt,,,https://www.elainemarzolafornevada.com/,,https://www.aprilforassembly.com/,,
Nevada,32,nan,nan,022,State House District 22,State Leg (Lower),-7.970258283,0.2337583993,68.0,,,,,,,,,,
Nevada,32,nan,nan,023,State House District 23,State Leg (Lower),-18.74768922,0.07721652457,22.0,,,,,,,,,,
Nevada,32,nan,nan,024,State House District 24,State Leg (Lower),30.64751286,0.02600518707,8.0,,,,,,,,,,
Nevada,32,nan,nan,025,State House District 25,State Leg (Lower),7.727474233,0.2389226453,69.0,Selena La Rue Hatch (incumbent),,Diana Sande,,,https://selenafornevada.com/,,https://www.sandefornevada.com/,,
Nevada,32,nan,nan,026,State House District 26,State Leg (Lower),-11.61065617,0.1632328452,47.0,,,,,,,,,,
Nevada,32,nan,nan,027,State House District 27,State Leg (Lower),15.49726609,0.1082870098,31.0,,,,,,,,,,
Nevada,32,nan,nan,028,State House District 28,State Leg (Lower),45.47471502,0.009258696984,3.0,,,,,,,,,,
Nevada,32,nan,nan,029,State House District 29,State Leg (Lower),8.608931583,0.220345345,64.0,Joe Dalia,,Annette Owens,,,https://www.joedalia.com/,,https://www.annetteforassembly.com/,,
Nevada,32,nan,nan,030,State House District 30,State Leg (Lower),14.71852439,0.1175889294,34.0,,,,,,,,,,
Nevada,32,nan,nan,031,State House District 31,State Leg (Lower),-15.72468846,0.1057186049,31.0,,,,,,,,,,
Nevada,32,nan,nan,032,State House District 32,State Leg (Lower),-31.39067386,0.02450285452,7.0,,,,,,,,,,
Nevada,32,nan,nan,033,State House District 33,State Leg (Lower),-55.5677517,0.005304529402,2.0,,,,,,,,,,
Nevada,32,nan,nan,034,State House District 34,State Leg (Lower),16.73529072,0.09506993769,28.0,,,,,,,,,,
Nevada,32,nan,nan,035,State House District 35,State Leg (Lower),7.291708654,0.2482470932,72.0,Sharifa Wahab,,Rebecca Edgeworth,,,https://www.sharifafornevada.com/,,https://www.edgeworthfornevada.com/,,
Nevada,32,nan,nan,036,State House District 36,State Leg (Lower),-25.34434214,0.04090460523,12.0,,,,,,,,,,
Nevada,32,nan,nan,037,State House District 37,State Leg (Lower),2.785743548,0.3339303894,97.0,Shea Backus (incumbent),,David Brog,,,https://www.backusfornevada.com/,,https://www.brogfornevada.com/,,
Nevada,32,nan,nan,038,State House District 38,State Leg (Lower),-47.46858298,0.008229679869,2.0,,,,,,,,,,
Nevada,32,nan,nan,039,State House District 39,State Leg (Lower),-34.44841743,0.01936552599,6.0,,,,,,,,,,
Nevada,32,nan,nan,040,State House District 40,State Leg (Lower),-16.68542654,0.09556712776,28.0,,,,,,,,,,
Nevada,32,nan,nan,041,State House District 41,State Leg (Lower),10.91921373,0.1753258801,51.0,,,,,,,,,,
Nevada,32,nan,nan,042,State House District 42,State Leg (Lower),16.72720983,0.09515031875,28.0,,,,,,,,,,
Pennsylvania,42,nan,nan,001,State House District 1,State Leg (Lower),32.61398176,0.0222611992,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,002,State House District 2,State Leg (Lower),15.23267378,0.1113582975,32.0,,,,,,,,,,
Pennsylvania,42,nan,nan,003,State House District 3,State Leg (Lower),4.189952307,0.3116336163,89.0,Ryan Bizzarro (incumbent),,Micah Goring,,,https://www.teambizzpa.com/,,https://www.micahforpa.com/,,
Pennsylvania,42,nan,nan,004,State House District 4,State Leg (Lower),-17.32028373,0.08944480449,25.0,,,,,,,,,,
Pennsylvania,42,nan,nan,005,State House District 5,State Leg (Lower),-23.63467348,0.04786109601,14.0,,,,,,,,,,
Pennsylvania,42,nan,nan,006,State House District 6,State Leg (Lower),-27.3918137,0.03413508997,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,007,State House District 7,State Leg (Lower),-5.247451717,0.2913570549,83.0,,,,,,,,,,
Pennsylvania,42,nan,nan,008,State House District 8,State Leg (Lower),-34.0913139,0.01988979145,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,009,State House District 9,State Leg (Lower),-14.73109899,0.1174323287,33.0,,,,,,,,,,
Pennsylvania,42,nan,nan,010,State House District 10,State Leg (Lower),88.0958241,0.001407858011,0.0,,,,,,,,,,
Pennsylvania,42,nan,nan,011,State House District 11,State Leg (Lower),-29.58090462,0.02837064266,8.0,,,,,,,,,,
Pennsylvania,42,nan,nan,012,State House District 12,State Leg (Lower),-20.16682442,0.06691725859,19.0,,,,,,,,,,
Pennsylvania,42,nan,nan,013,State House District 13,State Leg (Lower),-3.644147789,0.3210519949,91.0,Cristian Luna,,John Lawrence (incumbent),,,https://www.lunaforpa.com/,,https://lawrenceforrep.com/home,,
Pennsylvania,42,nan,nan,014,State House District 14,State Leg (Lower),-14.67355566,0.1181507117,34.0,,,,,,,,,,
Pennsylvania,42,nan,nan,015,State House District 15,State Leg (Lower),-21.13063407,0.06083359493,17.0,,,,,,,,,,
Pennsylvania,42,nan,nan,016,State House District 16,State Leg (Lower),6.774746277,0.259340091,74.0,Robert Matzie (incumbent),,Michael Perich,,,https://robmatzie.com/,,https://www.perichforpa.com/,,
Pennsylvania,42,nan,nan,017,State House District 17,State Leg (Lower),-39.28460235,0.01373881531,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,018,State House District 18,State Leg (Lower),11.32378674,0.1681652551,48.0,,,,,,,,,,
Pennsylvania,42,nan,nan,019,State House District 19,State Leg (Lower),67.45046023,0.003055056902,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,020,State House District 20,State Leg (Lower),19.66803443,0.07034444154,20.0,,,,,,,,,,
Pennsylvania,42,nan,nan,021,State House District 21,State Leg (Lower),27.38679601,0.03414990483,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,022,State House District 22,State Leg (Lower),42.35128386,0.01123395689,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,023,State House District 23,State Leg (Lower),64.65812795,0.00344896407,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,024,State House District 24,State Leg (Lower),79.84543552,0.001875544091,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,025,State House District 25,State Leg (Lower),13.1213727,0.1392795063,40.0,,,,,,,,,,
Pennsylvania,42,nan,nan,026,State House District 26,State Leg (Lower),9.985537127,0.1927285619,55.0,Paul Friel (incumbent),,Shawn Blickley,,,https://www.paulfriel.com/,,,,
Pennsylvania,42,nan,nan,027,State House District 27,State Leg (Lower),25.89540724,0.03893075898,11.0,,,,,,,,,,
Pennsylvania,42,nan,nan,028,State House District 28,State Leg (Lower),-8.777280938,0.2168626341,62.0,William Petulla,,Jeremy Shaffer,,,https://www.billpetulla.com/,,https://www.voteshaffer.com/,,
Pennsylvania,42,nan,nan,029,State House District 29,State Leg (Lower),12.74600515,0.1449134538,41.0,Tim Brennan (incumbent),,Steve Mekanik,,,https://brennanforpa.com/,,https://www.mekanikforpa.com/,,
Pennsylvania,42,nan,nan,030,State House District 30,State Leg (Lower),3.740466577,0.3194526264,91.0,Arvind Venkat (incumbent),,Nathan Wolfe,,,https://www.venkatforpa.com/,,https://wolfepa.com/,,
Pennsylvania,42,nan,nan,031,State House District 31,State Leg (Lower),14.54684111,0.1197485314,34.0,,,,,,,,,,
Pennsylvania,42,nan,nan,032,State House District 32,State Leg (Lower),29.85297633,0.02774235642,8.0,,,,,,,,,,
Pennsylvania,42,nan,nan,033,State House District 33,State Leg (Lower),8.839462112,0.215582737,61.0,Mandy Steele (incumbent),,Gary Lotz,,,https://www.steeleforpa.com/,,https://www.garylotz.com/,,
Pennsylvania,42,nan,nan,034,State House District 34,State Leg (Lower),63.18447634,0.003684044616,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,035,State House District 35,State Leg (Lower),26.68086617,0.03631629994,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,036,State House District 36,State Leg (Lower),33.15039994,0.02136052103,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,037,State House District 37,State Leg (Lower),-29.17939631,0.0293308745,8.0,,,,,,,,,,
Pennsylvania,42,nan,nan,038,State House District 38,State Leg (Lower),12.55188709,0.1479091577,42.0,John Inglis,,Stone Sobieralski,,,https://www.inforinglis.com/,,https://www.stoneforpa.com/,,
Pennsylvania,42,nan,nan,039,State House District 39,State Leg (Lower),-8.889936922,0.2145464668,61.0,Angela Girol,,Andrew Kuzma (incumbent),,,https://www.angela4pa.com/,,https://www.facebook.com/vote4kuzma/,,
Pennsylvania,42,nan,nan,040,State House District 40,State Leg (Lower),-7.615330207,0.2413167537,69.0,Peter Kohnke,,Natalie Mihalek (incumbent),,,,,https://nataliemihalek.com/,,
Pennsylvania,42,nan,nan,041,State House District 41,State Leg (Lower),-4.601065579,0.3040263664,87.0,Brad Chambers,,Brett Miller (incumbent),,,https://bradforpa.com/,,https://electiondeniers.org/,,
Pennsylvania,42,nan,nan,042,State House District 42,State Leg (Lower),26.79922718,0.03594140719,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,043,State House District 43,State Leg (Lower),-33.46738159,0.02085003144,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,044,State House District 44,State Leg (Lower),-1.1181961,0.3502635887,100.0,Hadley Haas,,Valerie Gaydos (incumbent),,,https://www.hadleyforpa.com/,,https://electiondeniers.org/,,
Pennsylvania,42,nan,nan,045,State House District 45,State Leg (Lower),11.66336571,0.1623397879,46.0,,,,,,,,,,
Pennsylvania,42,nan,nan,046,State House District 46,State Leg (Lower),-7.811960987,0.2371223632,67.0,Alex Taylor,,Jason Ortitay (incumbent),,,https://www.alextaylorforstaterep.com/,,https://citizensforjasonortitay.com/,,
Pennsylvania,42,nan,nan,047,State House District 47,State Leg (Lower),-17.30860837,0.08955340479,25.0,,,,,,,,,,
Pennsylvania,42,nan,nan,048,State House District 48,State Leg (Lower),-13.15099531,0.1388437685,40.0,,,,,,,,,,
Pennsylvania,42,nan,nan,049,State House District 49,State Leg (Lower),39.39040872,0.01364099332,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,050,State House District 50,State Leg (Lower),-16.21042864,0.1004479199,29.0,,,,,,,,,,
Pennsylvania,42,nan,nan,051,State House District 51,State Leg (Lower),-14.87718754,0.1156286164,33.0,,,,,,,,,,
Pennsylvania,42,nan,nan,052,State House District 52,State Leg (Lower),-23.51943899,0.04837997741,14.0,,,,,,,,,,
Pennsylvania,42,nan,nan,053,State House District 53,State Leg (Lower),15.0078619,0.1140394432,32.0,,,,,,,,,,
Pennsylvania,42,nan,nan,054,State House District 54,State Leg (Lower),43.0064079,0.01077734703,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,055,State House District 55,State Leg (Lower),-16.74016634,0.0950214757,27.0,,,,,,,,,,
Pennsylvania,42,nan,nan,056,State House District 56,State Leg (Lower),-21.75957618,0.0572155085,16.0,,,,,,,,,,
Pennsylvania,42,nan,nan,057,State House District 57,State Leg (Lower),-17.58842541,0.08699054874,25.0,,,,,,,,,,
Pennsylvania,42,nan,nan,058,State House District 58,State Leg (Lower),-19.97908975,0.06818383166,19.0,,,,,,,,,,
Pennsylvania,42,nan,nan,059,State House District 59,State Leg (Lower),-27.31289615,0.0343690259,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,060,State House District 60,State Leg (Lower),-26.75763868,0.03607258388,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,061,State House District 61,State Leg (Lower),19.35238922,0.07261861766,21.0,,,,,,,,,,
Pennsylvania,42,nan,nan,062,State House District 62,State Leg (Lower),-19.46921221,0.07176714157,20.0,,,,,,,,,,
Pennsylvania,42,nan,nan,063,State House District 63,State Leg (Lower),-44.66769178,0.009722726314,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,064,State House District 64,State Leg (Lower),-33.91810697,0.02015060243,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,065,State House District 65,State Leg (Lower),-35.41901883,0.01802711892,5.0,,,,,,,,,,
Pennsylvania,42,nan,nan,066,State House District 66,State Leg (Lower),-52.00564325,0.006388125384,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,067,State House District 67,State Leg (Lower),-48.03358719,0.007965442486,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,068,State House District 68,State Leg (Lower),-49.4090094,0.007366915408,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,069,State House District 69,State Leg (Lower),-50.20465634,0.007047338048,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,070,State House District 70,State Leg (Lower),14.3588431,0.1221597149,35.0,,,,,,,,,,
Pennsylvania,42,nan,nan,071,State House District 71,State Leg (Lower),-31.94334356,0.02345626575,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,072,State House District 72,State Leg (Lower),-17.89525071,0.08427415193,24.0,,,,,,,,,,
Pennsylvania,42,nan,nan,073,State House District 73,State Leg (Lower),-39.06786527,0.01394203961,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,074,State House District 74,State Leg (Lower),14.15136755,0.1248776607,36.0,,,,,,,,,,
Pennsylvania,42,nan,nan,075,State House District 75,State Leg (Lower),-38.36373296,0.01462961403,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,076,State House District 76,State Leg (Lower),-25.97583274,0.03865259233,11.0,,,,,,,,,,
Pennsylvania,42,nan,nan,077,State House District 77,State Leg (Lower),17.05750776,0.09192480788,26.0,,,,,,,,,,
Pennsylvania,42,nan,nan,078,State House District 78,State Leg (Lower),-62.78434941,0.0037514969,1.0,,,,,,,,,,
Pennsylvania,42,nan,nan,079,State House District 79,State Leg (Lower),-28.85619364,0.0301336269,9.0,,,,,,,,,,
Pennsylvania,42,nan,nan,080,State House District 80,State Leg (Lower),-49.79458799,0.007209731919,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,081,State House District 81,State Leg (Lower),-46.26876214,0.008829863624,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,082,State House District 82,State Leg (Lower),9.16690483,0.2089049648,59.0,Paul Takac (incumbent),,Therese Hollen,,,https://www.paultakac.com/,,https://electhollen.com/,,
Pennsylvania,42,nan,nan,083,State House District 83,State Leg (Lower),-23.26576389,0.04954646993,14.0,,,,,,,,,,
Pennsylvania,42,nan,nan,084,State House District 84,State Leg (Lower),-49.015086,0.007532154775,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,085,State House District 85,State Leg (Lower),-36.51856787,0.01665058079,5.0,,,,,,,,,,
Pennsylvania,42,nan,nan,086,State House District 86,State Leg (Lower),-46.35794042,0.008783330251,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,087,State House District 87,State Leg (Lower),-15.60766284,0.1070320782,30.0,,,,,,,,,,
Pennsylvania,42,nan,nan,088,State House District 88,State Leg (Lower),-4.044162874,0.3142308591,89.0,Sara Agerton,,Sheryl Delozier (incumbent),,,https://saraagerton.com/,,https://votedelozier.com/,,
Pennsylvania,42,nan,nan,089,State House District 89,State Leg (Lower),-31.83974514,0.023648072,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,090,State House District 90,State Leg (Lower),-47.5315729,0.008199660439,2.0,,,,,,,,,,
Pennsylvania,42,nan,nan,091,State House District 91,State Leg (Lower),-26.11423129,0.0381796358,11.0,,,,,,,,,,
Pennsylvania,42,nan,nan,092,State House District 92,State Leg (Lower),-32.96517352,0.02166619758,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,093,State House District 93,State Leg (Lower),-26.59285758,0.03659820167,10.0,,,,,,,,,,
Pennsylvania,42,nan,nan,094,State House District 94,State Leg (Lower),-30.57245143,0.02616332243,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,095,State House District 95,State Leg (Lower),30.9613107,0.025357017,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,096,State House District 96,State Leg (Lower),20.55776892,0.06436702695,18.0,,,,,,,,,,
Pennsylvania,42,nan,nan,097,State House District 97,State Leg (Lower),-18.97929039,0.07541707542,21.0,,,,,,,,,,
Pennsylvania,42,nan,nan,098,State House District 98,State Leg (Lower),-25.90150487,0.0389095828,11.0,,,,,,,,,,
Pennsylvania,42,nan,nan,099,State House District 99,State Leg (Lower),-39.19936733,0.01381827739,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,100,State House District 100,State Leg (Lower),-45.65586972,0.009158515983,3.0,,,,,,,,,,
Pennsylvania,42,nan,nan,101,State House District 101,State Leg (Lower),-17.43803292,0.08835768908,25.0,,,,,,,,,,
Pennsylvania,42,nan,nan,102,State House District 102,State Leg (Lower),-39.75634098,0.01330952782,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,103,State House District 103,State Leg (Lower),26.2067515,0.0378674456,11.0,,,,,,,,,,
Pennsylvania,42,nan,nan,104,State House District 104,State Leg (Lower),33.49501835,0.0208062631,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,105,State House District 105,State Leg (Lower),25.02975684,0.04208667323,12.0,,,,,,,,,,
Pennsylvania,42,nan,nan,106,State House District 106,State Leg (Lower),-10.60152672,0.1811128963,52.0,,,,,,,,,,
Pennsylvania,42,nan,nan,107,State House District 107,State Leg (Lower),-37.64428022,0.01537793335,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,108,State House District 108,State Leg (Lower),-27.78024253,0.03301213579,9.0,,,,,,,,,,
Pennsylvania,42,nan,nan,109,State House District 109,State Leg (Lower),-24.01317006,0.04620370434,13.0,,,,,,,,,,
Pennsylvania,42,nan,nan,110,State House District 110,State Leg (Lower),-33.06808134,0.02149568829,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,111,State House District 111,State Leg (Lower),-34.03304179,0.01997705295,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,112,State House District 112,State Leg (Lower),17.12869704,0.09124550905,26.0,,,,,,,,,,
Pennsylvania,42,nan,nan,113,State House District 113,State Leg (Lower),20.07888727,0.06750708415,19.0,,,,,,,,,,
Pennsylvania,42,nan,nan,114,State House District 114,State Leg (Lower),16.36248162,0.09885668431,28.0,,,,,,,,,,
Pennsylvania,42,nan,nan,115,State House District 115,State Leg (Lower),16.10245534,0.1015946497,29.0,,,,,,,,,,
Pennsylvania,42,nan,nan,116,State House District 116,State Leg (Lower),-18.13288386,0.08223581683,23.0,,,,,,,,,,
Pennsylvania,42,nan,nan,117,State House District 117,State Leg (Lower),-34.20743505,0.01971734734,6.0,,,,,,,,,,
Pennsylvania,42,nan,nan,118,State House District 118,State Leg (Lower),5.579596119,0.2845838078,81.0,James Haddock (incumbent),,McKayla Kathio,,,https://friendsofjimhaddock.com/,,https://www.kathioforstaterep.com/,,
Pennsylvania,42,nan,nan,119,State House District 119,State Leg (Lower),-5.053789338,0.2952312761,84.0,Megan Kocher,,Alec Ryncavage (incumbent),,,https://megankforpa.com/,,https://www.alecforpa.com/,,
Pennsylvania,42,nan,nan,120,State House District 120,State Leg (Lower),-3.722161122,0.319758767,91.0,Fern Leard,,Brenda Pugh,,,https://votefern4pa.com/,,https://brendaforpa.com/,,
Pennsylvania,42,nan,nan,121,State House District 121,State Leg (Lower),10.86519115,0.1762998846,50.0,,,,,,,,,,
Pennsylvania,42,nan,nan,122,State House District 122,State Leg (Lower),-25.28776721,0.04111415047,12.0,,,,,,,,,,
Pennsylvania,42,nan,nan,123,State House District 123,State Leg (Lower),-21.17842443,0.06054931746,17.0,,,,,,,,,,
Pennsylvania,42,nan,nan,124,State House District 124,State Leg (Lower),-30.96642153,0.02534663015,7.0,,,,,,,,,,
Pennsylvania,42,nan,nan,125,State House District 125,State Leg (Lower),-24.92629898,0.0424845576,12.0,,,,,,,,,,
Pennsylvania,42,nan,nan,126,State House District 126,State Leg (Lower),16.86166552,0.0938225197,27.0,,,,,,,,,,
Pennsylvania,42,nan,nan,127,State House District 127,State Leg (Lower),38.53928299,0.01445417528,4.0,,,,,,,,,,
Pennsylvania,42,nan,nan,128,State House District 128,State Leg (Lower),-14.51208537,0.1201906257,34.0,,,,,,,,,,
